case_id,stage,financing_initiation_prediction,financing_initiation_correct,financing_completion_prediction,deal_type_prediction,deal_type_correct,valuation_direction_prediction,valuation_direction_correct,deal_size_prediction,deal_size_true,deal_size_abs_error,deal_size_abs_pct_error,deal_size_within_tolerance,post_money_valuation_prediction,post_money_valuation_true,post_money_valuation_abs_error,post_money_valuation_abs_pct_error,post_money_valuation_within_tolerance,investor_ownership_prediction,investor_ownership_true,investor_ownership_abs_error,investor_ownership_abs_pct_error,investor_ownership_within_tolerance
152916478_816603649T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,3.743051,6.2569490000000005,1.6716173517272408,False,50.0,7.9,42.1,5.329113924050633,False,20.0,47.38039446,27.380394459999998,0.5778844767346836,False
152916478_816603649T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,3.743051,6.2569490000000005,1.6716173517272408,False,50.0,7.9,42.1,5.329113924050633,False,20.0,47.38039446,27.380394459999998,0.5778844767346836,False
152916478_816603649T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,3.743051,6.2569490000000005,1.6716173517272408,False,50.0,7.9,42.1,5.329113924050633,False,20.0,47.38039446,27.380394459999998,0.5778844767346836,False
152916478_579647233T,initial,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,0.5,9.5,19.0,False,50.0,9.999999,40.000001,4.000000500000049,False,20.0,54.25599884,34.25599884,0.6313771669934664,False
152916478_579647233T,round_1,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,0.5,9.5,19.0,False,50.0,9.999999,40.000001,4.000000500000049,False,20.0,54.25599884,34.25599884,0.6313771669934664,False
152916478_579647233T,round_2,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,0.5,9.5,19.0,False,50.0,9.999999,40.000001,4.000000500000049,False,20.0,54.25599884,34.25599884,0.6313771669934664,False
152916478_579647233T,round_3,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,0.5,9.5,19.0,False,50.0,9.999999,40.000001,4.000000500000049,False,20.0,54.25599884,34.25599884,0.6313771669934664,False
152916478_579647233T,final,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,0.5,9.5,19.0,False,50.0,9.999999,40.000001,4.000000500000049,False,20.0,54.25599884,34.25599884,0.6313771669934664,False
178378902_721357216T,initial,raise_now,True,likely_complete,early stage vc,True,up,,8.571429,,,,,42.857143,,,,,21.428571,,,,
178378902_721357216T,round_1,raise_now,True,likely_complete,seed round,False,up,,8.571429,,,,,42.857143,,,,,21.428571,,,,
178378902_721357216T,round_2,raise_now,True,likely_complete,seed round,False,up,,8.571429,,,,,42.857143,,,,,21.428571,,,,
178378902_721357216T,round_3,raise_now,True,likely_complete,seed round,False,up,,8.571429,,,,,42.857143,,,,,21.428571,,,,
178378902_721357216T,final,raise_now,True,likely_complete,seed round,False,up,,8.571429,,,,,42.857143,,,,,21.428571,,,,
197258275_777840969T,initial,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,0.38880958,9.25404742,23.80097584015291,False,48.214286,,,,,20.357143,,,,
197258275_777840969T,round_1,raise_now,True,likely_complete,seed round,False,up,,9.642857,0.38880958,9.25404742,23.80097584015291,False,48.214286,,,,,20.357143,,,,
197258275_777840969T,round_2,raise_now,True,likely_complete,seed round,False,up,,9.642857,0.38880958,9.25404742,23.80097584015291,False,48.214286,,,,,20.357143,,,,
197258275_777840969T,round_3,raise_now,True,likely_complete,seed round,False,up,,9.642857,0.38880958,9.25404742,23.80097584015291,False,48.214286,,,,,20.357143,,,,
197258275_777840969T,final,raise_now,True,likely_complete,seed round,False,up,,9.642857,0.38880958,9.25404742,23.80097584015291,False,48.214286,,,,,20.357143,,,,
197258275_428207586T,initial,raise_now,True,likely_complete,early stage vc,False,up,,1.0,,,,,5.0,,,,,25.0,,,,
197258275_428207586T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,1.0,,,,,5.0,,,,,25.0,,,,
197258275_428207586T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,3.571429,,,,,17.857143,,,,,23.571429,,,,
197258275_428207586T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,7.923077,,,,,39.615385,,,,,21.153846,,,,
197258275_428207586T,final,raise_now,True,likely_complete,early stage vc,False,up,,7.923077,,,,,39.615385,,,,,21.153846,,,,
218034134_459544862T,initial,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,3.592405,6.050452,1.6842343778053979,False,48.214286,7.292405,40.921881,5.6115754679011935,False,20.357143,49.2622823,28.905139300000002,0.5867600515130823,False
218034134_459544862T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,10.0,3.592405,6.407595000000001,1.7836505071115314,False,50.0,7.292405,42.707595,5.856448592748208,False,20.0,49.2622823,29.262282300000003,0.594009878019801,False
218034134_459544862T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,10.0,3.592405,6.407595000000001,1.7836505071115314,False,50.0,7.292405,42.707595,5.856448592748208,False,20.0,49.2622823,29.262282300000003,0.594009878019801,False
218034134_459544862T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,10.0,3.592405,6.407595000000001,1.7836505071115314,False,50.0,7.292405,42.707595,5.856448592748208,False,20.0,49.2622823,29.262282300000003,0.594009878019801,False
218034134_459544862T,final,raise_now,True,likely_complete,early stage vc,True,up,,10.0,3.592405,6.407595000000001,1.7836505071115314,False,50.0,7.292405,42.707595,5.856448592748208,False,20.0,49.2622823,29.262282300000003,0.594009878019801,False
218034134_081995870T,initial,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,50.0,18.374842,31.625158,1.7211118332337223,False,20.0,57.82677559,37.82677559,0.6541394570950518,False
218034134_081995870T,round_1,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,50.0,18.374842,31.625158,1.7211118332337223,False,20.0,57.82677559,37.82677559,0.6541394570950518,False
218034134_081995870T,round_2,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,50.0,18.374842,31.625158,1.7211118332337223,False,20.0,57.82677559,37.82677559,0.6541394570950518,False
218034134_081995870T,round_3,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,50.0,18.374842,31.625158,1.7211118332337223,False,20.0,57.82677559,37.82677559,0.6541394570950518,False
218034134_081995870T,final,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,50.0,18.374842,31.625158,1.7211118332337223,False,20.0,57.82677559,37.82677559,0.6541394570950518,False
218034134_879239922T,initial,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.25,6.75,2.076923076923077,False,50.0,32.75,17.25,0.5267175572519084,False,20.0,61.7447138,41.7447138,0.6760856311556829,False
218034134_879239922T,round_1,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.25,6.75,2.076923076923077,False,50.0,32.75,17.25,0.5267175572519084,False,20.0,61.7447138,41.7447138,0.6760856311556829,False
218034134_879239922T,round_2,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.25,6.75,2.076923076923077,False,50.0,32.75,17.25,0.5267175572519084,False,20.0,61.7447138,41.7447138,0.6760856311556829,False
218034134_879239922T,round_3,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.25,6.75,2.076923076923077,False,50.0,32.75,17.25,0.5267175572519084,False,20.0,61.7447138,41.7447138,0.6760856311556829,False
218034134_879239922T,final,raise_now,True,likely_complete,early stage vc,True,up,True,10.0,3.25,6.75,2.076923076923077,False,50.0,32.75,17.25,0.5267175572519084,False,20.0,61.7447138,41.7447138,0.6760856311556829,False
218034134_453064052T,initial,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,50.0,90.999993,40.999993,0.45054940828402046,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False
218034134_453064052T,round_1,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,50.0,90.999993,40.999993,0.45054940828402046,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False
218034134_453064052T,round_2,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,50.0,90.999993,40.999993,0.45054940828402046,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False
218034134_453064052T,round_3,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,50.0,90.999993,40.999993,0.45054940828402046,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False
218034134_453064052T,final,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,50.0,90.999993,40.999993,0.45054940828402046,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False
218034134_154346820T,initial,raise_now,True,likely_complete,later stage vc,True,up,False,21.75,29.5,7.75,0.2627118644067797,True,90.0,100.0,10.0,0.1,True,20.0,76.87188979,56.87188979,0.7398268722853522,False
218034134_154346820T,round_1,raise_now,True,likely_complete,later stage vc,True,up,False,21.75,29.5,7.75,0.2627118644067797,True,90.0,100.0,10.0,0.1,True,19.642857,76.87188979,57.22903279,0.7444728228529218,False
218034134_154346820T,round_2,raise_now,True,likely_complete,later stage vc,True,up,False,21.75,29.5,7.75,0.2627118644067797,True,90.0,100.0,10.0,0.1,True,19.97449,76.87188979,56.897399789999994,0.7401587231097522,False
218034134_154346820T,round_3,raise_now,True,likely_complete,later stage vc,True,up,False,21.75,29.5,7.75,0.2627118644067797,True,90.0,100.0,10.0,0.1,True,19.97449,76.87188979,56.897399789999994,0.7401587231097522,False
218034134_154346820T,final,raise_now,True,likely_complete,later stage vc,True,up,False,21.75,29.5,7.75,0.2627118644067797,True,90.0,100.0,10.0,0.1,True,19.97449,76.87188979,56.897399789999994,0.7401587231097522,False
218034134_219205641T,initial,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,56.0,46.0,0.8214285714285714,False,50.0,272.122252,222.122252,0.8162590540372273,False,20.0,68.84203287,48.84203287,0.7094798168181985,False
218034134_219205641T,round_1,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,56.0,46.0,0.8214285714285714,False,50.0,272.122252,222.122252,0.8162590540372273,False,20.0,68.84203287,48.84203287,0.7094798168181985,False
218034134_219205641T,round_2,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,56.0,46.0,0.8214285714285714,False,50.0,272.122252,222.122252,0.8162590540372273,False,20.0,68.84203287,48.84203287,0.7094798168181985,False
218034134_219205641T,round_3,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,56.0,46.0,0.8214285714285714,False,50.0,272.122252,222.122252,0.8162590540372273,False,20.0,68.84203287,48.84203287,0.7094798168181985,False
218034134_219205641T,final,raise_now,True,likely_complete,early stage vc,False,up,True,10.0,56.0,46.0,0.8214285714285714,False,50.0,272.122252,222.122252,0.8162590540372273,False,20.0,68.84203287,48.84203287,0.7094798168181985,False
218034134_432173479T,initial,raise_now,True,likely_complete,later stage vc,True,up,,50.0,,,,,350.0,,,,,25.0,,,,
218034134_432173479T,round_1,raise_now,True,likely_complete,later stage vc,True,up,,50.0,,,,,350.0,,,,,25.0,,,,
218034134_432173479T,round_2,raise_now,True,likely_complete,later stage vc,True,up,,50.0,,,,,350.0,,,,,25.0,,,,
218034134_432173479T,round_3,raise_now,True,likely_complete,later stage vc,True,up,,50.0,,,,,350.0,,,,,25.0,,,,
218034134_432173479T,final,raise_now,True,likely_complete,later stage vc,True,up,,50.0,,,,,350.0,,,,,25.0,,,,
218034134_144126445T,initial,raise_now,True,likely_complete,later stage vc,True,up,,39.285714,83.0,43.714286,0.5266781445783133,False,210.714286,1100.0,889.285714,0.8084415581818182,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False
218034134_144126445T,round_1,raise_now,True,likely_complete,later stage vc,True,up,,39.285714,83.0,43.714286,0.5266781445783133,False,210.714286,1100.0,889.285714,0.8084415581818182,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False
218034134_144126445T,round_2,raise_now,True,likely_complete,later stage vc,True,up,,39.285714,83.0,43.714286,0.5266781445783133,False,210.714286,1100.0,889.285714,0.8084415581818182,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False
218034134_144126445T,round_3,raise_now,True,likely_complete,later stage vc,True,up,,39.285714,83.0,43.714286,0.5266781445783133,False,210.714286,1100.0,889.285714,0.8084415581818182,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False
218034134_144126445T,final,raise_now,True,likely_complete,later stage vc,True,up,,39.285714,83.0,43.714286,0.5266781445783133,False,210.714286,1100.0,889.285714,0.8084415581818182,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False
218034134_616369767T,initial,raise_now,True,likely_complete,early stage vc,False,up,,100.0,,,,,1200.0,,,,,25.0,,,,
218034134_616369767T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,100.0,,,,,1200.0,,,,,25.0,,,,
218034134_616369767T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,100.0,,,,,1200.0,,,,,25.0,,,,
218034134_616369767T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,100.0,,,,,1200.0,,,,,25.0,,,,
218034134_616369767T,final,raise_now,True,likely_complete,early stage vc,False,up,,100.0,,,,,1200.0,,,,,25.0,,,,
218034134_402957630T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
218034134_402957630T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
218034134_402957630T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
218034134_402957630T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
218034134_402957630T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_136848807T,initial,raise_now,True,likely_complete,seed round,False,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
231347739_136848807T,round_1,raise_now,True,likely_complete,seed round,False,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
231347739_136848807T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_136848807T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,48.214286,,,,,20.357143,,,,
231347739_136848807T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,48.214286,,,,,20.357143,,,,
231347739_333822497T,initial,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_333822497T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_333822497T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_333822497T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_333822497T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_424651955T,initial,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_424651955T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_424651955T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_424651955T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
231347739_424651955T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_926885698T,initial,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_926885698T,round_1,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_926885698T,round_2,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_926885698T,round_3,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_926885698T,final,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_512198052T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_512198052T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_512198052T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_512198052T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_512198052T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_967381543T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_967381543T,round_1,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_967381543T,round_2,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_967381543T,round_3,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
235333785_967381543T,final,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
237064839_347016227T,initial,raise_now,True,likely_complete,early stage vc,False,up,,8.571429,0.75943426,7.81199474,10.286597736583547,False,42.857143,,,,,20.357143,,,,
237064839_347016227T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,0.75943426,8.883422739999999,11.697421630675443,False,48.214286,,,,,20.357143,,,,
237064839_347016227T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,0.75943426,9.24056574,12.167696700962633,False,50.0,,,,,20.0,,,,
237064839_347016227T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,0.75943426,9.24056574,12.167696700962633,False,50.0,,,,,20.0,,,,
237064839_347016227T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,0.75943426,9.24056574,12.167696700962633,False,50.0,,,,,20.0,,,,
237064839_464653343T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.05101883,7.94898117,3.8756256421107556,False,50.0,,,,,20.0,,,,
237064839_464653343T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.05101883,7.94898117,3.8756256421107556,False,50.0,,,,,20.0,,,,
237064839_464653343T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.05101883,7.94898117,3.8756256421107556,False,50.0,,,,,20.0,,,,
237064839_464653343T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.05101883,7.94898117,3.8756256421107556,False,50.0,,,,,20.0,,,,
237064839_464653343T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.05101883,7.94898117,3.8756256421107556,False,50.0,,,,,20.0,,,,
237064839_984415763T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,4.77143715,5.22856285,1.0958046151776306,False,50.0,,,,,20.0,,,,
237064839_984415763T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,4.77143715,5.22856285,1.0958046151776306,False,50.0,,,,,20.0,,,,
237064839_984415763T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,4.77143715,5.22856285,1.0958046151776306,False,50.0,,,,,20.0,,,,
237064839_984415763T,round_3,raise_now,True,likely_complete,seed round,False,up,,9.642857,4.77143715,4.87141985,1.020954420409792,False,49.285714,,,,,19.642857,,,,
237064839_984415763T,final,raise_now,True,likely_complete,seed round,False,up,,9.642857,4.77143715,4.87141985,1.020954420409792,False,49.285714,,,,,19.642857,,,,
237064839_429896018T,initial,raise_now,True,likely_complete,later stage vc,True,up,,10.0,8.77657046,1.2234295399999997,0.13939722190756498,True,50.0,,,,,20.0,,,,
237064839_429896018T,round_1,raise_now,True,likely_complete,later stage vc,True,up,,10.0,8.77657046,1.2234295399999997,0.13939722190756498,True,50.0,,,,,20.0,,,,
237064839_429896018T,round_2,raise_now,True,likely_complete,later stage vc,True,up,,9.642857,8.77657046,0.866286539999999,0.09870444770519156,True,48.571429,,,,,19.642857,,,,
237064839_429896018T,round_3,raise_now,True,likely_complete,later stage vc,True,up,,9.642857,8.77657046,0.866286539999999,0.09870444770519156,True,48.571429,,,,,19.642857,,,,
237064839_429896018T,final,raise_now,True,likely_complete,later stage vc,True,up,,9.642857,8.77657046,0.866286539999999,0.09870444770519156,True,48.571429,,,,,19.642857,,,,
237064839_294402250T,initial,raise_now,True,likely_complete,later stage vc,True,up,,10.142857,,,,,50.714286,,,,,19.642857,,,,
237064839_294402250T,round_1,raise_now,True,likely_complete,later stage vc,True,up,,10.142857,,,,,50.714286,,,,,19.642857,,,,
237064839_294402250T,round_2,raise_now,True,likely_complete,later stage vc,True,up,,10.142857,,,,,50.714286,,,,,19.642857,,,,
237064839_294402250T,round_3,raise_now,True,likely_complete,later stage vc,True,up,,10.142857,,,,,50.714286,,,,,19.642857,,,,
237064839_294402250T,final,raise_now,True,likely_complete,later stage vc,True,up,,10.142857,,,,,50.714286,,,,,19.642857,,,,
237064839_250030501T,initial,wait,False,unlikely_complete,other,False,flat,,10.0,,,,,50.0,,,,,20.0,,,,
237064839_250030501T,round_1,wait,False,unlikely_complete,other,False,flat,,10.0,,,,,50.0,,,,,20.0,,,,
237064839_250030501T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
237064839_250030501T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
237064839_250030501T,final,raise_now,True,likely_complete,early stage vc,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
244615093_239723562T,initial,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,21.5,11.857143,0.551495023255814,False,48.214286,,,,,20.357143,,,,
244615093_239723562T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,21.5,11.857143,0.551495023255814,False,48.214286,,,,,20.357143,,,,
244615093_239723562T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,21.5,11.857143,0.551495023255814,False,48.214286,,,,,20.357143,,,,
244615093_239723562T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,21.5,11.857143,0.551495023255814,False,48.214286,,,,,20.357143,,,,
244615093_239723562T,final,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,21.5,11.857143,0.551495023255814,False,48.214286,,,,,20.357143,,,,
251218500_987004488T,initial,raise_now,True,likely_complete,early stage vc,True,up,,10.0,43.32547801,33.32547801,0.7691889285631912,False,50.0,,,,,20.0,,,,
251218500_987004488T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,10.0,43.32547801,33.32547801,0.7691889285631912,False,50.0,,,,,20.0,,,,
251218500_987004488T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,10.0,43.32547801,33.32547801,0.7691889285631912,False,50.0,,,,,20.0,,,,
251218500_987004488T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,10.0,43.32547801,33.32547801,0.7691889285631912,False,50.0,,,,,20.0,,,,
251218500_987004488T,final,raise_now,True,likely_complete,early stage vc,True,up,,10.0,43.32547801,33.32547801,0.7691889285631912,False,50.0,,,,,20.0,,,,
258737782_154380057T,initial,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
258737782_154380057T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
258737782_154380057T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
258737782_154380057T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
258737782_154380057T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
258737782_024706118T,initial,raise_now,True,likely_complete,early stage vc,False,up,,10.0,2.16428433,7.83571567,3.620465001472334,False,50.0,,,,,20.0,,,,
258737782_024706118T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,2.16428433,7.83571567,3.620465001472334,False,50.0,,,,,20.0,,,,
258737782_024706118T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,2.16428433,7.83571567,3.620465001472334,False,50.0,,,,,20.0,,,,
258737782_024706118T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,2.16428433,7.83571567,3.620465001472334,False,50.0,,,,,20.0,,,,
258737782_024706118T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,2.16428433,7.83571567,3.620465001472334,False,50.0,,,,,20.0,,,,
259017326_200002115T,initial,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
259017326_200002115T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
259017326_200002115T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
259017326_200002115T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
259017326_200002115T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
272749505_362847404T,initial,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
272749505_362847404T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
272749505_362847404T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
272749505_362847404T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
272749505_362847404T,final,raise_now,True,likely_complete,early stage vc,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
282137071_852523686T,initial,raise_now,True,likely_complete,seed round,False,up,,9.357143,,,,,47.142857,,,,,20.357143,,,,
282137071_852523686T,round_1,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
282137071_852523686T,round_2,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
282137071_852523686T,round_3,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
282137071_852523686T,final,raise_now,True,likely_complete,seed round,False,up,,10.0,,,,,50.0,,,,,20.0,,,,
309612945_230497494T,initial,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
309612945_230497494T,round_1,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
309612945_230497494T,round_2,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
309612945_230497494T,round_3,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
309612945_230497494T,final,raise_now,True,likely_complete,seed round,True,up,,10.0,,,,,50.0,,,,,20.0,,,,
314608694_756469071T,initial,raise_now,True,likely_complete,early stage vc,False,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
314608694_756469071T,round_1,raise_now,True,likely_complete,seed round,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
314608694_756469071T,round_2,raise_now,True,likely_complete,seed round,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
314608694_756469071T,round_3,raise_now,True,likely_complete,seed round,True,up,,9.642857,,,,,48.214286,,,,,20.357143,,,,
